ID,TITLE,DATE,HOAX_TEXT,LLM_CATEGORY
2643,Yusril Sebut Prabowo – Gibran Didiskualifikasi,9 Apr 2024,Yusril Sebut Prabowo – Gibran Didiskualifikasi,politics
2648,Yusril Akan Mundur Dari Tim Hukum 02,9 Apr 2024,” Dalam 2-3 hari kedepan Yusril akan mundur dari pengacara 02 karena bertentangan dengan moral penegak hukum. Membela yang salah pengacara terkesan tidak profesional dan ngawur. Kecurangan TSM 02 Semakin Jelas”. ====,politics
2651,“POLISI DUKUNG O2. POLISI KOK TERJUN KE POLITIK”,9 Apr 2024,"“VIRALKAN POLISI DUKUNG O2. POLISI KOK TERJUN KE POLITIK, POLISI ITU WASIT BUKAN TIMSUKSES, POLISI ITU SAMA DGN TNI HARUS NETRAL, POLISI PKI.” PENJELASAN Berdasarkan 7 Jenis Mis- dan Disinformasi oleh First Draft News, termasuk “Konten yang Menyesatkan: Penggunaan informasi yang sesat untuk membingkai sebuah isu atau individu”",politics
2631,AHY Terjun Payung di Acara Partai Demokrat,13 Apr 2024,AHY Terjun Dari langit ke tengah-tengah penonton saat acara Prabowo datang di stadion Gajayana Malang,politics
2633,“Prabowo Menyambangi Rumah Megawati Gibran di Diskualifikasi”,13 Apr 2024,"“Prabowo Menyambangi Rumah Megawati. Ya sudah …Gua Ikhlas Prabowo Jadi Presiden, Asal Gibran di Diskualifikasi untuk Meredam Konflik Gugatan Pilpres, Agar Kostitusi Tetap Terjaga. Apakah Kalian Setuju❓ Tinggalkan Jejak Kalian . .” PENJELASAN Berdasarkan 7 Jenis Mis- dan Disinformasi oleh First Draft News, termasuk “Konten yang Menyesatkan: Penggunaan informasi yang sesat untuk membingkai sebuah isu atau individu”",politics
2623,Gambar Gibran diberi gelar Gus oleh Kyai,15 Apr 2024,"“Zaman ini zaman edan,dan kyai juga ikutan edan,lha wong Gibran blm tentu bisa ngaji,malah diberi gelar Gus,atau ulama,awas jgn ikutan gila ya” = = = = = PENJELASAN: Akun Facebook Zay Lani sebuah gambar Gibran sedang menggunakan sebuah kain berwarna merah. Di samping Gibran terdapat dua orang yang memakaikan kain tersebut. Postingan tersebut diberi caption yang mengklaim Gibran diberi gelar Gus atau ulama. Postingan tersebut diunggah pada 7 April 2024 pukul 13.15. Setelah ditelusuri menggunakan kata kunci “Gibran diberi kain oleh ulama” ditemukan artikel tribunnews.com berjudul “Gibran Silaturahmi ke Pesantren di Medan, Dapat Tongkat Kepemimpinan dari Ulama” 19 November 2023 pukul 13.42 WIB. Pada artikel tersebut ditemukan informasi bahwa Gibran yang saat itu menjadi Cawapres menghadiri silaturahmi di pesantren Al Kautsar Al Akbar Binjai, Medan kota Medan, Sumatera Utara pada minggu 19 November 2023. Kain yang dikalungkan di leher merupakan kain ulos Medan yang berwarna merah. Bukan hanya kain ulos Gibran juga diberi tongkat oleh Syekh Ali Akbar. Kain ulos dan tongkat tersebut merupakan kepemimpinan. “Mudah-mudahan menjadi pemimpin dan kita doakan supaya berhasil cita-cita. Kalau saya hanya bisa mendoakan, dan kita sokong yang muda-muda karena semangatnya untuk memimpin negeri ini,” ujar Buya Syech Ali Akbar Marbun melansir dari okemedan.com. Dengan demikian klaim bahwa gambar Gibran diberi gelar Gus tidak benar. Gambar tersebut merupakan Gibran yang saat itu menjadi cawapres melakukan kunjungan di pesantren Al Kautsar Al Akbar Binjai, Medan kota Medan, Sumatera Utara pada minggu 19 November 2023. Kain ulos dan tongkat yang diberikan oleh Syekh Ali Akbar merupakan simbol kepemimpinan, sehingga hal tersebut masuk dalam kategori konten yang menyesatkan. REFERENSI: https://www.tribunnews.com/mata-lokal-memilih/2023/11/19/gibran-silaturahmi-ke-pesantren-di-medan-dapat-tongkat-kepemimpinan-dari-ulama https://okemedan.com/2023/11/19/silaturrahmi-ke-pesantren-al-kautsar-gibran-diupah-upah-diulosi-dan-diberi-tongkat/ https://www.youtube.com/watch?v=vLUIJAcb67w",politics
2618,Tanggal 20 Maret KPU Umumkan Anies Muhaimin Menang Pilpres 2024,16 Apr 2024,"menuju perubahan buat Indonesia lebih baik lg #salam perubahan #salam akal sehat) Tgl. 20 Maret 2024 tersiar ke penjuru dunia bhw KPU mengumumkan pasangan Anies Rasyid Baswedan – Muhaimin Iskandar adalah Pemenang Pilpres 2024; Warga Muslim pendukung AMIN meminta Anies jadi Khatib dan Imam Shalat ‘id 2024 Di JIS, (benar ucapan Syech Ali Jaber (akan ada seorang Presiden RI yang jadi Khatib dan Imam pada shalat ‘id aamiin = = = = =",politics
2603,Jokowi Berkunjung Ke Rumah Megawati Pada Lebaran 2024,17 Apr 2024,Jokowi Berkunjung Ke Rumah Megawati Pada Lebaran 2024,politics
2610,Jokowi Copot Pj Gubernur Aceh Ahmad Marzuki karena Anies Baswedan Menang Telak di Aceh,17 Apr 2024,"Pj. Gubernur Aceh di Copot Mendadak Oleh Jokowi, Gergara Anaknya Kalah Telak di Aceh METROTV CUBERNUR ACEH MENDADAK DICOPOT HULU DIPERPANJANG JABATANNYA, DICOPOT USAI PEMILU Aceh Anies 83% Pragi 15% tupun Suara Suku Jawa Trans",politics
2570,KAESANG PECAT GIRING GANESHA DARI JABATAN KETUM PSI KARENA TIDAK BECUS URUS PARTAI,18 Apr 2024,“Nasib Giring @Giring_Ganesha setelah dipecat Anaknya Jokowi karena gak becus mimpin partai :grinning: !” =====,politics
2571,"TAK JADI KETUM PARTAI, GIRING GANESHA KINI JADI PENGAMEN JALANAN",18 Apr 2024,"“Pesanku pada anakku. Jangan pernah sombong. Jangan pernah merendahkan orang lain. Ingat nak. @Giring_Ganesha, Ketua Partai yang di dukung presiden pun bisa jadi pengemis jalanan, karena sangat sombong pada waktu dia ketua partai. Bagaimana uni @DrEvaChaniago @vanc1Bozz” =====",politics
2572,Tangkapan Layar Status Medsos Gibran Setelah Pelantikan AHY Dilantik Menteri,18 Apr 2024,"“STATUS MEDSOS GIBRAN DI HARI PELANTIKAN AHY, ADA HUBUNGANNYA KAH ?”",politics
2573,Pelintiran Pertemuan PM Israel Benjamin Netanyahu dengan Watimpres Yahya Cholil Staquf,18 Apr 2024,"“PERTEMUAN PM ISRAEL BENJAMIN NETANYAHU DENGAN WATIMPRES YAHYA CHOLIL STAQUF SEKJEN #PBNU ,DIA BERADA DI #ISRAEL ATAS UNDANGAN ORGANISASI ISRAEL YAHUDI ,ALIRAN ISLAM LIBERAL INI EMANG BIKIN KONYOL OTAK MANA OTAK !!” PENJELASAN Berdasarkan 7 Jenis Mis- dan Disinformasi oleh First Draft News, termasuk “Konten yang Menyesatkan: Penggunaan informasi yang sesat untuk membingkai sebuah isu atau individu”",politics
2575,PRABOWO PERINTAHKAN FRAKSI GERINDRA DPR RI DUKUNG HAK ANGKET,18 Apr 2024,“PRABOWO PERINTAHKAN FRAKSI GERINDRA DPR RI DUKUNG HAK ANGKET Cebong sekarat dah” =====,politics
2576,GIBRAN SEBUT PENERIMA MANFAAT MAKAN SIANG GRATIS TELAH DITERIMA OLEH 400 JUTA ANAK DI INDONESIA,18 Apr 2024,“*aya2 wae … dia bilang 400 jt anak… padahal penduduk Indonesia aja hanya 250 jt… ???* campur ma anak tuyul” =====,politics
2588,ANIES BASWEDAN KETAHUAN TIDAK PUASA,18 Apr 2024,“Pak anies Ketahuan mau batalkan Puasa HAHAHA NGAK PUASA NICHHH YEEE Maaf duluan ya buka puasanya hahaha”,politics
2589,MK Bacakan Putusan Mendiskualifikasi Prabowo-Gibran,18 Apr 2024,DISKUALIFIKASI PASLON 02,politics
2592,Gambar Antrean Beras Tahun 1965 dan Tahun 2024,18 Apr 2024,“Sejarah harus terulang” “antri beras TAHUN 1965” “antri beras TAHUN 2024” caption “Kok hampir sama dgn jaman pki” = = = = = PENJELASAN: Akun Facebook Ajie Petualang memposting sebuah gambar kolase 2 foto. Gambar bagian atas menampilkan gambar hitam putih beberapa orang yang sedang mengantre disertai narasi “antri beras TAHUN 1965” dan gambar pada bagian bawah menampilkan gambar berwarna dengan antrean yang mengular disertai narasi “antri beras TAHUN 2024”. Postingan tersebut diunggah pada 5 April pukul 08.24 dan pada 15 April 2024 sudah mendapatkan 62 komentar dan 77 kali dibagikan. Setelah ditelusuri menggunakan kata kunci antrean beras tahun 1965 ditemukan artikel pada website turnbackhoax.id berjudul “,politics
2593,Video Situasi terkini di sekitaran gedung Mahkamah Konstitusi,18 Apr 2024,Video Situasi terkini di sekitaran gedung Mahkamah Konstitusi,politics
2565,Jokowi Uji Coba Program Makan Siang Gratis,19 Apr 2024,Uji Coba Program Makan Siang Gratis Untuk Manusia ====,politics
2566,MK DIBANJIRI BUKTI KECURANGAN BARU YANG TAK PERNAH TERBONGKAR DALAM MK,19 Apr 2024,GEGER MALAM INI..!!! BUKTI KECURANGAN BARU BANJITI MK BREAKING NEWS MK DI BANJIRI BUKTI BARU KECURANGAN YANG TAK PERNAH TERBONGKAR DALAM MK,politics
2567,"KETUA MK KETOK PALU, PEMILU DIULANG TANPA GIBRAN",19 Apr 2024,"BERAKHIR MALAM INI !! DINASTI JKW RUNTUH || P3MILU DIULANG? GIBR4N DISINGKIRKAN BERAKHIR MALAM INI!! KETUA MK KETOK PALU DINASTI JKW RUNTUH, PEMILU ULANG GUBR4N DISINGKIRKAN",politics
2568,Gambar Jokowi pimpin Salat Id di Solo,19 Apr 2024,"“pimpin sholat id hari ini di solo” = = = = = PENJELASAN: Akun Facebook Nurjaman Suling memposting sebuah gambar Jokowi yang sedang menjadi imam saat salat. Pada caption postingan terdapat klaim bahwa benda tersebut merupakan pemimpin salat di Solo. Postingan tersebut diunggah pada 10 April 2024 pukul 09.30. Setelah ditelusuri menggunakan Google image ditemukan gambar yang identik pada artikel news.detik.com berjudul “Jokowi Jadi Imam di Afghanistan, Istana: Di Dalam Negeri Juga Sering” Selasa, 30 Januari 2018 pukul 13.18 WIB. Pada keterangan foto didapatkan informasi bahwa presiden Jokowi saat itu menjadi imam salat di Afghanistan. Jokowi saat itu sedang menunaikan ibadah salat zuhur bersama dengan Presiden Afghanistan Ashraf Ghani serta ulama Afganistan yang menjadi makmum. Lebih lanjut, dilansir dari CNN Indonesia, Jokowi menunaikan ibadah salat Idul Fitri 1445 Hijriyah di masjid Istiqlal Jakarta bersama sejumlah Menteri Kabinet Indonesia Maju. Melansir dari Romol.id, Imam Masjid Istiqlal pada salay Idul Fitri tahun ini adalah H Ahmad Husni Ismail sedangkan Khatib adalah Rais Pengurus Besar Nahdlatul Ulama (PBNU) dan Mantan Rektor UIN Sunan Ampel Surabaya, KH Abda’la Basyir. Dengan demikian gambar yang diklaim Jokowi menjadi pemimpin salat Id di Solo tidak benar. Gambar tersebut diambil saat Jokowi menjadi imam salat di Afghanistan. Jokowi sendiri menunaikan ibadah salat Idul Fitri 1445 Hijriyah di Masjid Istiqlal Jakarta, sehingga tersebut masuk dalam kategori konten yang menyesatkan. REFERENSI: https://news.detik.com/berita/d-3840924/jokowi-jadi-imam-di-afghanistan-istana-di-dalam-negeri-juga-sering https://www.cnnindonesia.com/nasional/20240410064201-20-1084864/jokowi-maruf-amin-salat-id-di-istiqlal-bareng-para-menteri https://rmol.id/politik/read/2024/04/10/616337/dipimpin-imam-masjid-istiqlal-jokowi-maruf-salat-id-di-barisan-paling-depan",politics
2547,“ini bukti video SEMUA UANG BAYAR TOL LANGSUNG MASUK KE REKENING CUKONG CHINA”,20 Apr 2024,"“INFO MENGERIKAN, JALAN TOL UDAH DIKUASAI CUKONG2 CHINA, SEMUA UANG BAYAR TOL LANGSUNG MASUK KE REKENING CUKONG2 CHINA, NEGARA TIDAK BERKUTIK, FAKTANYATA UDAH RUSAK FATAL, ini bukti videonya.” PENJELASAN Berdasarkan 7 Jenis Mis- dan Disinformasi oleh First Draft News, termasuk “Konten yang Menyesatkan: Penggunaan informasi yang sesat untuk membingkai sebuah isu atau individu”",politics
2548,KPU TERIMA PENDAFTARAN GIBRAN KARENA TERIMA SURAT DARI JOKOWI,20 Apr 2024,"“Alasan KPU Terima Gibran jadi Cawapres, Ada Surat dari Jokowi Lamun sira sekti, aja mateni. Kirim surat aja” =====",politics
2550,China Mendirikan Kantor Polisi di Ketapang Kalbar,20 Apr 2024,“China mendirikan Kantor polisi di Ketapang 🙄 Masih ngeles aja bapak pol dah Yg masih ingin keberlanjutan buruan minum obat dah”,politics
2526,Rudal Iran Hantam Bandara Ben Gurion,21 Apr 2024,Rudal Iran Hantam Bandara Ben Gurion,politics
2529,Hancurnya Pangkalan Militer Negev Akibat Serangan Dari Iran,21 Apr 2024,Hancurnya Pangkalan Militer Negev Akibat Serangan Dari Iran,politics
2531,Kejagung Temukan 400 Kilogram Emas Batangan di Rumah Sandra Dewi,21 Apr 2024,"“saat menggeledah rumah sandra dewi, polisi menemukan 400 kg emas batangan beserta mata uang vietnam, korea, hingga dollar amerika. kejadian ini sangat miris karena korupsi 271 T yang dilakukan oleh suami sandra dewi (Harvey Moeis) sangat merugikan negara”",politics
2533,“MAIN SEPEDA DI ISTANA MERASA DIRUMAH SENDIRI. SANGAT MIRIS SEPERTI INI MAU JADI WAKIL PRESIDEN”,21 Apr 2024,"“*#DISKUALIFIKASI-02*. *VIRAL..PENAMPAKAN ANAK JOKOWI MAIN SEPEDA DI ISTANA MERASA DIRUMAH SENDIRI. SANGAT MIRIS ANAK SEPERTI INI MAU JADI WAKIL PRESIDEN?! BISA BERANTAKAN INDONESIA NANTINYA DIURUS OLEH ANAK BODOH 🤪😅”. PENJELASAN Berdasarkan 7 Jenis Mis- dan Disinformasi oleh First Draft News, termasuk “Konten yang Menyesatkan: Penggunaan informasi yang sesat untuk membingkai sebuah isu atau individu”",politics
2534,Presiden Jokowi Bentak Harvey Moeis atas Kasus Korupsi Timah,21 Apr 2024,"“Kena Mental! Sandra Dewi Auto Ketakutan, Jokowi Bentak Suami Sandra Begini & Lita Gading Beri Reaksi”",politics
2535,Sandra Dewi Dijemput Paksa Kepolisian sebagai Tersangka Korupsi Timah,21 Apr 2024,"“Mengejutkan, Inilah Detik-detik Sandra Dewi Dijemput Paksa Pihak Kepolisian, Diiringi Jerit Tangis | Akhirnya Sandra Dewi Susul Suami “Resmi Jadi Tersangka” Pecah Tangis Sang Anak Histeris Saat Menyaksikan Sang Ibu Dijemput Paksa Oleh Pihak Kepolisian”",politics
2539,Sandra Dewi Gandeng Hotman Paris untuk Selesaikan Kasus Korupsi Timah 271 T,21 Apr 2024,"“Sandra Dewi & Suami Bakal Gandeng Hotman Paris Untuk Selesaikan Masalahnya, Ini Jawabannya | Sandra Dewi Minta Bantuan Hotman, Sang Pengacara Langsung Tampil Begini”",politics
2545,"ISRAEL TANTANG INDONESIA, PRABOWO ANCAM AKAN HANCURKAN ISRAEL JIKA MENGGANGGU TNI YANG BERTUGAS DI LEBANON",21 Apr 2024,"“Pilih pemimpin yang berani, Berani mengambil resiko demi kepentingan bangsa dan negara, bukan pemimpin yg berani menolak timnas sepakbola demi kepentingan partai dan ambisi politik semata. Berkelas!! PRABOWO SUBIANTO, Menjawab dengan tegas Tantangan Israel (Jangan ganggu TNI yang bertugas di perbatasan Lebanon) Anda mengganggu TNI saya Hancurkan Israel” =====",politics
2546,"BUKAN SEBUAH KEBETULAN, HANYA BERJARAK 30 METER, KANTOR KEDUBES KANADA DI DAMASKUS BERHASIL SELAMAT DARI SERANGAN ISRAEL, SEMENTARA KANTOR KEDUBES IRAN TIDAK",21 Apr 2024,“The Canadian embassy in Damascus is literally 30 meters away from the Iranian embassy. All the employees of the Canadian embassy in Damascus were withdrawn half an hour before the Israeli strike… It’s not a coincidence. Kedutaan Besar Kanada di Damaskus berjarak 30 meter dari Kedutaan Besar Iran. Seluruh pegawai kedutaan Kanada di Damaskus ditarik setengah jam sebelum serangan Israel… Ini bukan suatu kebetulan.” =====,politics
2517,"DANA OPERASIONAL TIDAK LEBIH DARI RP 200 MILIAR, NAMUN JOKOWI BAGI-BAGI BANSOS SAMPAI RP 497 TRILIUN",23 Apr 2024,"“Kalau dana operasional kepresidenan per tahun itu gak sampai 200 miliar, yang kata SMI untuk bansos perlinsos, tapi faktanya presiden Jokowi bagi2 bansos perlinsos hingga 497 triliun, itu uang dari mana? Nyolong nih ye! #KawalKedaulatanRakyat #KawalKedaulatanRakyat” =====",politics
2519,FOTO BENYAMIN NETANYAHU TERBARING DI ATAS TEMPAT TIDUR DAN MEMAKAI ALAT PERNAPASAN,23 Apr 2024,“REST IN HELL” =====,politics
2521,"DEMI BERGABUNG DENGAN ANGGOTA OECD, INDONESIA AKHIRNYA BERKOMITMEN MEMBANGUN HUBUNGAN DIPLOMATIK DENGAN ISRAEL",23 Apr 2024,“Indonesia berkomitmen membangun hubungan diplomatik dengan Israel untuk pertama kalinya dalam sejarah. It’s starting..:cold_sweat:” =====,politics
2522,Stanford University akan dibangun di IKN,23 Apr 2024,"“Stanford University, kampus terbaik dunia yang akan dibangun di IKN Nusantara”",politics
2523,KFC Menghina Para Pengungsi Palestina,23 Apr 2024,"Maaf tak ada tenda di sini, yang ada hanya daging ayam yang lezat, seperti yang kamu suka untuk membumbui akhir pekanmu. #NoTentsJustChicken #KFCAntigua",politics
2524,“inilah Jadwal Putaran Kedua Pilpres 2024 PEMENANGAN PRABOWO-GIBRAN BELUM SAH”,23 Apr 2024,"“Kabar Gembira, inilah Jadwal Putaran Kedua Pilpres 2024 😍 PEMENANGAN PRABOWO-GIBRAN BELUM SAH. 😱” PENJELASAN Berdasarkan 7 Jenis Mis- dan Disinformasi oleh First Draft News, termasuk “Konten yang Menyesatkan: Penggunaan informasi yang sesat untuk membingkai sebuah isu atau individu”",politics
2496,Kejagung Sita Uang Rp 76 Miliar dan 1 Kilogram Emas dari Rumah Harvey Moeis,24 Apr 2024,“Kejagung Sita 1 Kilogram Emas dan Uang Tunai Rp 76 Miliar dari Rumah Sandra Dewi Terkait Korupsi Timah Suaminya? Direktorat Penyidikan Jaksa Agung Muda Bidang Tindak Pidana Khusus Kejaksaan Agung (Kejagung) melakukan penyitaan terkait kasus dugaan tindak pidana korupsi dalam tata niaga komoditas timah di wilayah Izin Usaha Pertambangan (IUP) PT Timah Tbk tahun 2015-2022.”,politics
2502,Gambar Anies Mengenakan Seragam Militer Jepang,24 Apr 2024,"“Dai Nippon” = = = = = PENJELASAN: Akun Facebook Desta Winanjar memposting sebuah gambar Anies yang sedang mengenakan seragam militer Jepang. Postingan yang diunggah pada 19 April 2024 pukul 15.00 tersebut pada 22 April 2024 sudah mendapatkan 11 komentar. Setelah ditelusuri menggunakan Google image ditemukan gambar yang identik pada website dw.com dalam artikel berjudul “How Japan confronts its haunting World War II history” jika diterjemahkan “Bagaimana Jepang menghadapi sejarah Perang Dunia II yang menghantui”. Jika diperhatikan seseorang yang sedang menggunakan seragam militer Jepang bukan Anies. Dengan demikian gambar Anies yang mengenakan seragam militer Jepang merupakan hasil editan. Gambar tersebut diedit pada bagian wajah, sehingga masuk dalam kategori konten parodi. REFERENSI: https://www.dw.com/en/how-japan-confronts-its-haunting-world-war-ii-history/a-66538731 https://www.tribunnews.com/internasional/2023/08/17/bagaimana-jepang-hadapi-sejarah-kelam-perang-dunia-ii",politics
2503,"Kemenkes Biadab, Menyebar Nyamuk Wolbachia di Lima Kota",24 Apr 2024,"Kemenkes Biadab, Menyebar Nyamuk Wolbachia di Lima Kota",politics
2504,“Uang hilang di BRI adalah efek dari Pemilu untuk serangan bansos”,24 Apr 2024,“Uang hilang di BRI adalah efek dari Pemilu untuk serangan bansos”,politics
2505,Kakak Besar Jokowi Sekjen Partai Komunis Tiongkok,24 Apr 2024,KAKAK BESAR JOKOWI SEKJEN PARTAI KOMUN** TIONGKOK ANAK PKI ITS JOKOWI DI DUKUNG KOMUNISE TIONKK KALIAN PIKIR JOKOEI PKI HOAX?? INI BENAR COBA ITU 02 MIKIR = = = = =,politics
2512,"Video Menteri Luar Negeri, Retno Marsudi, Menandatangani Pelunasan Hutang Negara kepada China",24 Apr 2024,Alhamdulillah proses penandatanganan bukti pelunasan hutang Indonesia ke China,politics
2479,"PDIP RAPAT DARURAT, MEGAWATI SIAP OPOSISI LAWAN PRABOWO",25 Apr 2024,"PENYATAAN SIKAP MEGAWATI !! PDIP SIAP OPOSISI DI PEMERINTAHAN PRABOWO-GIBRAN BREAKING NEWS PDIP RAPAT DARURAT SUSUL PKS, MEGAWATI SIAP OPOSISI LAWAN PRABOWO",politics
2482,"TIGA KALI LANGGAR KODE ETIK, DKPP PECAT KETUA KPU",25 Apr 2024,"KABAR BAIK BUAT PENDUKUNG ANIES !! DKPP AKHIRNYA P3CAT KETU4 KPU || PASLON 02 LANGSUNG TEGANG 02 AUTO TEGANG!! DKPP PECAT K3TUA KPU 3X LANGG4R KODE ETIK, INI KABAR BAIK UNTUK PENDUKUNG ANIES.",politics
2484,Mohamad Tony Harjono KSAU Merupakan Adik Ipar Iriana Jokowi,25 Apr 2024,"“ Marsdya TNI M Tonny Harjono yg baru dilantik menjadi KSAU menggantikan Marsekal TNI Fajar Prasetyo, ternyata adik iparnya Iriana Jokowi 🤦‍♂️😃 Jelas;dan terang benderang KKN nya😡👹 “ = = = = = PENJELASAN: Akun Facebook Ipit Suripit sebuah gambar Kepala Staf Angkatan Udara (KSAU) Mohamad Tony Harjono. Pada caption postingan terdapat informasi bahwa Mohamad Tony Harjono merupakan adik ipar Iriana Jokowi. Postingan tersebut diunggah pada 17 April 2024 pukul 21.46. Setelah ditelusuri menggunakan kata kunci “istri Mohamad Tony Harjono” ditemukan informasi pada salah satu artikel milik tribunnews.com berjudul “Marsdya TNI Mohamad Tonny Harjono, S.E., M.M.” Jumat 19 Januari 2024 pukul 14.57 WIB nama istri Mohamad Tony Harjono adalah Ny. Isa Apriliani. Lebih lanjut Iriana sendiri merupakan anak pertama dari 5 bersaudara yang lahir dari pasangan bapak Noto Mihardjo dan Ibu Sudjiatmi. Sedangkan nama udaranya yaitu Anto, Anik, Anjas dan Andi. Tidak ada nama Isa Apriliani seperti yang diklaimkan oleh postingan di Facebook. Dengan demikian klaim bahwa Mohamad Tony Harjono merupakan adik ipar Iriana Jokowi tidak benar. Iriana Jokowi tidak mempunyai adik bernama Isa Apriliani, sehingga masuk dalam kategori konten yang menyesatkan. REFERENSI: https://www.tribunnews.com/nasional/2024/01/19/marsdya-tni-mohamad-tonny-harjono-se-mm https://www.suara.com/lifestyle/2023/12/10/132621/latar-belakang-keluarga-iriana-jokowi-dari-kalangan-mana-tenang-meski-diserang https://turnbackhoax.id/2024/03/31/salah-marsdya-tni-m-tonny-harjono-yang-baru-dilantik-jadi-ksau-ternyata-adik-ipar-iriana-jokowi/",politics
2485,“Pak Putin Tolong kirim rudal ke gedung DPR Kami”,25 Apr 2024,"“Pak Putin Tolong kirim rudal ke gedung DPR Kami” = = = = = PENJELASAN: Akun Facebook Siregar Deni memposting gambar yang menunjukkan seorang anak laki-laki yang membawa sebuah kertas. Pada kertas tersebut terdapat tulisan “Pak Putin Tolong kirim rudal ke gedung DPR Kami”. Postingan tersebut diunggah pada 23 April 2024 pukul 21.28. Setelah ditelusuri menggunakan Google image ditemukan gambar yang mirip pada artikel idntimes.com berjudul “Inilah Pendapat Rakyat Indonesia Tentang Kabut Asap!” 07 November 2015 pukul 22.50. Pada artikel tersebut ditemukan gambar yang mirip namun kalimat pada kertas bukan meminta rutin untuk mengirim rudal ke gedung DPR, melainkan “PAK PRESIDEN KALAU TAK BISA MATIKAN ASAP, KIRIMKAN KAMI UANG UNTUK KEDOKTER #SAVE RIAU” . Dengan demikian kalimat pada kertas yang dibawa oleh anak laki-laki tersebut merupakan hasil editan. Kalimat yang asli adalah “PAK PRESIDEN KALAU TAK BISA MATIKAN ASAP, KIRIMKAN KAMI UANG UNTUK KEDOKTER #SAVE RIAU”, sehingga masuk dalam kategori konten yang dimanipulasi. REFERENSI: https://www.idntimes.com/news/indonesia/dhilla/inilah-pendapat-rakyat-indonesia-tentang-kabut-asap https://www.liputan6.com/citizen6/read/2334915/3-cara-malaysia-menyalahkan-indonesia-karena-kabut-asap",politics
2487,Video Jokowi Mengancam Rakyat,25 Apr 2024,Video Jokowi Mengancam Rakyat,politics
2489,Sayyid Ali Khamenei tampil dalam sampul majalah Forbes,25 Apr 2024,Sayyid Ali Khamenei tampil dalam sampul majalah Forbes,politics
2491,Merry Riana Mengatakan Indonesia Akan Bubar,25 Apr 2024,Merry Riana Mengatakan Indonesia Akan Bubar,politics
2492,Gambar Gus Miftah Memegang Salib,25 Apr 2024,"“Bubarkan pengajian ayo dengarkan ceramah saya di gereja” = = = = PENJELASAN: Akun Facebook Dom Juan memposting sebuah gambar Gus Miftah yang sedang menggenggam tanda salib. Postingan tersebut diunggah pada 13 April 2024 pukul 11.03. Dalam gambar tersebut juga terdapat tulisan “Bubarkan pengajian ayo dengarkan ceramah saya di gereja”. Setelah ditelusuri menggunakan Google image ditemukan gambar yang identik pada website tvonewnews.com berjudul “Terkuak! Alasan Sebanarnya Gus Miftah Bagi-bagi Uang Segepok, Kok Ada Kaos Prabowo?” diunggah hari Sabtu, 30 Desember 2023 pukul 11.07 WIB. Jika dibandingkan gambar yang asli Gus Miftah tidak sedang salib melainkan memegang mikrofon. Lebih lanjut pada website dream.co.id juga ditemukan gambar yang sama dalam artikel berjudul “Gus Miftah Dituduh Bantu Ubah Logo Halal Baru Mirip Gunungan Wayang, Reaksinya Menohok”. Pada gambar artikel terlihat Gus Miftah yang menggunakan baju berkerah berwarna putih terlihat sedang memegang mikrofon. Dengan demikian gambar Gus Miftah sedang memegang salib merupakan hasil editan. Gambar yang asli Gus Miftah sedang memegang mikrofon, sehingga hal tersebut masuk dalam kategori konten yang dimanipulasi. REFERENSI: https://www.tvonenews.com/berita/177914-terkuak-alasan-sebenarnya-gus-miftah-bagi-bagi-uang-segepok-kok-ada-kaos-prabowo https://www.dream.co.id/stories/gus-miftah-dituduh-bantu-ubah-logo-halal-baru-mirip-gunungan-wayang-reaksinya-menohok-2203141.html",politics
2457,Video Unjuk Rasa Masyarakat Papua terkait Pencurian Suara Pilpres,26 Apr 2024,"“Papua Bersatu. Papua takkan damai sampai angka” kemenangannya 01 dikembalikan yg dicuri 02 yg sok jago membela 02 pintu terbuka buat anda. Demi NKRI.” = = = Penjelasan: Beredar sebuah video di Facebook yang diklaim bahwa video tersebut merupakan aksi demo masyarakat Papua karena adanya pencurian suara Calon Presiden nomor urut 1 oleh Calon Presiden nomor urut 2. Setelah ditelusuri dengan Google Lens ditemukan beberapa sumber yang memberitakan bahwa kejadian tersebut merupakan arak-arakan masyarakat Papua yang mengantarkan jenazah mantan Gubernur Papua Lukas Enembe. Kemudian penelusuran melalui mesin pencarian YouTube terkait kejadian tersebut, video tersebut identik dengan video yang telah dipublikasi oleh channel YouTube iNews pada 28 Desember 2023. Tidak ada kaitannya dengan hasil Pilpres 2024. Dengan demikian, video unjuk rasa masyarakat Papua terkait pencurian suara Pilpres adalah tidak benar dengan kategori Konteks yang Salah. = = = Referensi: https://papua.inews.id/berita/jenazah-lukas-enembe-dipikul-ribuan-massa-ke-stakin-sentani/all https://voi.id/berita/342750/diduga-terprovokasi-iringan-jenazah-lukas-enembe-di-jayapura-ricuh https://daerah.sindonews.com/read/1286651/174/penampakan-jenazah-lukas-enembe-dipikul-warga-papua-dari-bandara-ke-stakin-sentani-1703729574 = = =",politics
2460,Video Kim Jong Un Antarkan Koruptor Masuk ke Lubang Berisi Buaya,26 Apr 2024,DI KOREA UTARA KORUPTOR BUAT UMPAN BUAYA ANDAI DI NEGERI +62 ADA HUKUMAN SEPERTI INI UDAH PASTI GAK ADA KORUPSI,politics
