ID,TITLE,HOAX_TEXT,SENTIMENT_LABEL,SENTIMENT_SCORE,ENTITIES_MENTIONED
1212,Giveaway dari Rans Entertainment Melalui Kuis Tebak Nama Anak Raffi Nagita,KAMI DRI KELUARG4 BESAR RAFFI/NAGIT4!! B4GI-B4GI BERK4H KHUSUSNYA PENGGUNA FACEBOOK YG MENERIMA PESAN INI ANDA BERPELUANG MENDAPATKAN HADIAH 50JT DRI RAFFI 4HMAD SYARATNYA JAWAP PERTANYAAN DI BAWA INI…. GIVE AWAY RANS ENTERTAINMENT KUIS : 📍siapa nama anak ke dua RAFFINAGITA: A. RAYYANZA MALIK AHMAD B. RAFATHAR MALIK AHMAD silahkan pilih jawaban dengan benar…..,negative,0.8250660300254822,"Raffi Ahmad, Giveaway"
1215,Info Lowongan Kerja PT Pegadaian Agustus 2024,Lowongan kerja PT PEGADAIAN BUMN Daftarkan diri anda Langsung KLIK LINK,neutral,0.9988524913787842,"Baim Wong, Lowongan Kerja"
1220,Lowongan Kerja SPBU Pertamina,Lowongan Kerja SPBU Pertamina,neutral,0.9941919445991516,"Baim Wong, Pertamina, Lowongan Kerja"
1225,"Video Tautan Pendaftaran BBM Subsidi, Mudah Tanpa KTP dan STNK","“Proses Cepat, Hidup Lebih Mudah! Dapatkan Barcode Pertamina Anda Sekarang. Daftar Disini!”. “DAFTAR ANTI GAGAL! BISA DAFTAR TANPA KTP & STNK!”",negative,0.9843711256980896,"Bank Indonesia, Pertamina"
1228,Challenge Bantuan Online Jokowi,Challenge Bantuan Online Jokowi,neutral,0.7417737245559692,
1232,Video “Denny Sumargo mempromosikan situs judi online”,Video “Denny Sumargo mempromosikan situs judi online”,neutral,0.9988539218902588,
1233,Jusuf Hamka Giveaway Uang 57 Juta Hanya dengan Menebak Nama Alat Musik yang Ia Mainkan,"Sampai Saat Ini Masih Belum Ada Yang Bisa… Yang Bisa Menebak Nama Alat Musik Diatas Bapak Transfer 57juta Cashh,",neutral,0.7990643382072449,"Bank Indonesia, Raffi Ahmad"
1203,Dedi Mulyadi Memberikan Rp10Juta Bagi yang Membutuhkan,“REAL AMANAH KHUSUS YANG SEDANG MEMBUTUHKAN” “Yang mau di bantu Hubungi saja nomor WhatsApp :point_right:0852-6808-6237:point_left: Atau klik https://wa,neutral,0.92844557762146,
1195,AKUN WHATSAPP BUPATI PEMALANG INGIN BERI DONASI,(narasi tidak ditampilkan),negative,0.9884740710258484,
1198,Jusuf Hamka Bagikan Uang 69 Juta Dengan Syarat Permainan Tebak Kota,Yang Bisa Menjawab Nama Kota Kota Dibawah Ini !! Baba TF 65 Juta Sekarang T-A-K-A-R-Y-O-G-Y-A ====,neutral,0.8536805510520935,Bank Indonesia
1201,Situs Antara Bagikan Informasi Investasi PT Pertamina,Joko Widodo and Pertamina’s collaborative project is gaining momentum ====,neutral,0.9979469180107117,Pertamina
1186,Akun Tiktok Chairul Tanjung @chairultanjung7,Follow akun baru 👤♥️💬↪️,positive,0.5581653714179993,
1187,Ustadz Dennis Lim Perkenalkan Situs Judi Online Miliknya,8.779.168 Sudah Bergabung MASHOKI situs dari koh dennis dengan tingkat RTP tertinggi saat ini,neutral,0.9446545243263245,
1189,Tautan Link Super Indo Ulang Tahun ke-27,"“Selamat! Super Indo Supermarket – Karnaval Waktu Terbatas HUT ke-27 Melalui kuisioner, Anda akan berpeluang mendapatkan 2000000 Rupiah.” PENJELASAN: Beredar pesan berantai di grup-grup WhatsApp terkait tautan link program hadiah dari Super Indo. Narasi pada pesan berjudul survei merayakan ulang tahun Super Indo ke-27. Saat tautan dibuka anda akan diminta menjawab 4 pertanyaan untuk mendapatkan beberapa hadiah menarik. Setelah itu anda akan diminta untuk memilih 9 kotak misteri yang berisikan hadiah uang tunai dan membagikan ke 5 grup atau 20 teman WhatsApp untuk mendapat hadiah senilai Rp2 juta. Setalah dilakukan penulusuran melalui akun resmi Super Indo yaitu Instagram @infosuperindo, terdapat bantahan terkait pesan berantai tersebut. Isi postingan pada akun Instagramnya sebagai berikut: “Waspada HOAX:bangbang: Kami menghimbau ke para pelanggan setia agar tetap berhati-hati atas penipuan yang mengatasnamakan Super Indo ya. Kami tidak pernah meminta pembayaran apapun dalam mengadakan undian berhadiah. Harap berhati-hati ya buibuuu” Super Indo juga mengimbau kepada pelanggan setia Super Indo selalu lakukan konfirmasi atau jika ingin mendapatkan informasi hanya melalui kanal resmi Super Indo yang terverifikasi dan bercentang biru: Website: www.superindo.co.id Instagram: @infosuperindo Facebook: Super Indo Supermarket Telp Bebas Pulsa: 0800 140 3210 (Senin – Jumat: 08.00 – 17.00) Whatsapp: 0812 1313 7035 (Call Only) Email: customerservice@superindo.co.id www.superindo.co.id",neutral,0.9337702393531799,"Bank Indonesia, Giveaway"
1190,Akun Facebook KBRI Singapore,"“Bagi TKI/TKW yang ada di Singapura Belum Menerima Bantuan Program Indonesia, KITA PEDULI BERSAMA. Segera Daftarkan Diri Anda Untuk Mendapatkan Dana Bantuan Dari Program Indonesia Peduli Bersama Secara GRATIS” PENJELASAN: Artikel disadur dari akun Instagram KBRI Singapura. Beredar sebuah akun Facebook yang mengatasnamakan Kedutaan Besar Republik Indonesia (KBRI) Singapore. Akun tersebut memposting terkait bantuan dana untuk TKI di Singapura dari program Indonesia peduli bersama. Para penerima diminta berkomunikasi melalui Messenger. Faktanya informasi tersebut tidaklah benar. KBRI Singapura memberikan klarifikasi terkait hal tersebut. Pada akun Facebook resminya “Indonesian Embassy Singapore” memposting tangkapan layar akun Facebook tiruan tersebut disertai narasi berisi imbauan. “WASPADA HOAX DAN PENIPUAN!! Telah beredar akun palsu mengatasnamakan KBRI Singapura dan menyebarkan berita mengenai pemberian dana bantuan. KBRI Singapura tidak menyelenggarakan pemberian dana sebagaimana diedarkan oleh akun palsu tersebut. KBRI Singapura memiliki akun resmi di sosial media dengan logo resmi dan bercentang biru tanda bahwa akun terverifikasi. Facebook: Indonesian Embassy Singapore Instagram: @kbrisingapura X/Twitter: Indonesian Embassy Singapore Jangan tertipu dengan iming-iming bantuan atau sejenisnya. Silakan konfirmasi lebih dulu jika menerima hal semacam tersebut ke KBRI Singapura melalui email resmi singapura.kbri@kemlu.go.id atau chat resmi +65 9648 0017.” Berdasarkan penjelasan di atas akun Facebook KBRI Singapore memposting narasi batuan dana untuk TKI di Singapura adalah informasi yang keliru. Hal ini dapat dikategorikan sebagai konten tiruan. REFERENSI: https://www.facebook.com/story.php?story_fbid=804460191863761&id=100068993611146&mibextid=qi2Omg&rdid=FlxSDNFuMgAegqou",neutral,0.7128109335899353,"Bank BRI, Bank Indonesia"
1191,Nomor WhatsApp Sekda Bangka Barat Soleh Kapasto Menawarkan Mobil Murah,"“0851-8431-9096 “Soleh Capasto”” PENJELASAN: Disadur dari Wowbabel. Beredar akun Whatsapp 085184319096 memasang nama “Soleh Kapasto” begitu pula foto profil yang digunakan foto Soleh dengan istrinya. Muhammad Soleh merupakan Sekretaris Daerah Kabupaten Bangka Barat. Akun wa tersebut menghubungi beberapa orang menawarkan mobil dengan harga murah dan mengharuskan membayar dp terlebih dahulu. Dilansir dari wowbabel.com, Muhammad Soleh menyatakan nomor WhatsApp tersebut bukan miliknya. Ia mengimbau kepada kawan-kawannya agar berhati-hati dan tidak mudah tertipu terhadap akun tersebut apalagi menawarkan sesuatu dengan modus harga murah lalu mentrasfer uang. Berdasarkan penjelasan di atas nomor WhatsApp Soleh Kapasto menawarkan mobil dengan harga murah merupakan konten tiruan. REFERENSI: https://www.wowbabel.com/lokal/59813256657/nama-sekda-bangka-barat-dicatut-penipuan-jual-beli-mobil-murah-belasan-juta-lenyap",neutral,0.5758943557739258,Bank Indonesia
1169,Undian BRI Spesial HUT RI Ke-79,"Nasabah Bank BRI Dapatkan Keberuntungannya Silahkan Klik Menu 𝗗𝗮𝗳𝘁𝗮𝗿 Dibawah Ini 👇 Menangkan Hadiah Utama & Berbagai Hadiah Menarik Lainnya, Sepesial HUT RI KE79 𝗚𝗿𝗮𝗻𝗱 𝗣𝗿𝗶𝘇𝗲 : • 1 Unit Mobil BMW X3 𝗛𝗮𝗱𝗶𝗮𝗵 𝗟𝗮𝗶𝗻𝗻𝘆𝗮 : • 20 Unit Mobil Honda HR-V • 10 Unit Mobil Honda Brio • 5 Paket Umroh Gratis • 1000 gram emas • 20 iPhone 15Pro Max • 5 Tiket wisata Ke Jepang • DLL",positive,0.9935344457626343,"Bank BRI, Bank Indonesia, Giveaway"
1172,Giveaway 50 Juta Mengatasnamakan Irfan Hakim,Syalom selamat siang teman teman saya tidak nyangka aja bisa di undi menang dari giveaway mas irfan hakim nya langsung bisa di cairkan uang nya makasih ya mas irfan hakim atas uang nya semoga sukses selalu buat giveaway nya ya mas irfan hakim dan makasih juga buat mba nya yang sudah membantu saya ya mba🤗😍 Caranya langsung aja hubungi customernya pak irfan hakim lewat whatsapp di bawah ini (082274944098) Sorotan Storry,positive,0.9406459331512451,"Bank Indonesia, Giveaway"
1173,Video Tiktok Dedi Mulyadi Berjanji Berikan Uang untuk Membantu Keuangan Follower,ini resmi bukan hoax!!!,positive,0.9408864974975586,
1174,Acara Berita TV One Promosikan dan Wawancarai Pria yang Bermain Situs Judi Online,Bisa langsung ditarik Beritaa yang lagi viral dan rame orang dapat.,neutral,0.767680287361145,Bank Indonesia
1177,Agus Salim Bucar Bagikan 10 Juta Bagi yang Like dan Share Video,"“ PASTIKAN ANDA FOLLOW TERLEBIH DAHULU, SETELAH ITU KONFIRMASI KAN JAWABAN ANDA KE NOMOR WHATSAPP KAMI https://Wa",neutral,0.8818564414978027,Bank Indonesia
1179,Bantuan Sosial Tunai Rp35Juta Bagi Sekeluarga dari BPJS,"“Bantuan Sosial Tunai Rp.35.000.000 INFO RESMI BANTUAN KESEHATAN DAN MODAL USAHA ASSALAMUALAIKUM Wbr… PERMISI BPK/IBU KAMI DARI KANTOR PUSAT BPJS JAKARTA MENYAMPAIKAN BAHWA ANDA SEKELUARGA RESMI MENERIMA BANTUAN KESEHATAN SENILAI 35JT DENGAN KODE ID BANTUAN (G7NK11) U/ INFO PENYERAHAN BANTUAN SILAHKAN HUBUNGI PENANGGUNG JAWAB BANTUAN” = = = Penjelasan: Beredar sebuah informasi dari laman Facebook bernama “Bantuan BPJS Kesehatan” yang menyebut bahwa BPJS memberikan bantuan sosial tunai sebesar Rp35.000.000, bantuan tersebut dapat diambil dengan menghubungi penanggung jawab melalui link WhatsApp yang tersemat dalam postingan tersebut. Perlu diketahui bahwa pengambilan hadiah atau bantuan dengan cara tersebut merupakan ciri-cirinya dari modus penipuan, calon korban akan diminta untuk menghubungi salah satu kontak terlebih dahulu seperti melalui WhatsApp yang bersifat private. Agar tidak tertipu, masyarakat dihimbau untuk tidak mengikuti instruksi yang diberikan dan tetap menjaga data pribadi agar tidak diberikan kepada pihak yang tidak dapat dipercaya. Pemeriksa Fakta Mafindo sebelumnya juga sudah pernah membantah kebenaran dari klaim dengan narasi yang serupa. Dalam laporannya di turnbackhoax.id disebutkan bahwa BPJS melalui Instagram resmi @bpjskesehatan_ri sejak 2021 telah mengkonfirmasi bahwa pihaknya tidak pernah memberikan bantuan dana tunai. Dengan demikian, BPJS memberikan bantuan sosial tunai sebesar Rp35Juta adalah tidak benar dengan kategori Konten Tiruan. = = = Referensi:",neutral,0.6170010566711426,"Bank Indonesia, Giveaway"
1181,Postingan Testimoni Hadiah Uang Tunai 30 Juta dari Baim Wong,"“Alhamdulillah terimakasih MAS BAIM WONG sudaha memberikan saya hadiah uang tunai 30 juta di GIVE AWAY ini, saya gak nyangka bisa dapet hadiah uang tunai ini terimakasih banyak MAS BAIM WONG atas hadiah ini semoga bisa bermanfaat bantuan modal usaha ini buat saya ya dan semoga dapat membantu perekonomian keluarga saya, bagi yang mau ikutan acara kuis bagi hadiah bantuan modal usaha ini bisa inbox saya langsung Mana Tau Rezeky Dan izin menandai teman-teman Facebook saling berbagi Rezeky” = = = Penjelasan: Sebuah akun Facebook bernama Siti Nur Janah membagikan testimoni bahwa dirinya mendapatkan hadiah uang tunai sebesar 30 juta dari give away yang diberikan oleh Baim Wong. Ia juga meminta untuk menghubungi melalui pesan inbox untuk mengikuti kuisnya. Namun klaim postingan semacam ini sudah sering digunakan sebagai modus penipuan, ciri-cirinya adalah calon korban dimintai untuk menghubunginya secara langsung seperti melalui pesan inbox atau aplikasi lainnya seperti WhatsApp yang bersifat private. Modus penipuan yang mencatut nama artis seperti Baim Wong ini sudah sering beredar di masyarakat. Penelusuran Pemeriksa Fakta Mafindo tidak menemukan adanya pemberitahuan resmi dari Baim Wong melalui kanal media sosialnya terkait pemberian hadian uang tunai 30 juta tersebut. Sehingga dapat dipastikan klaim tersebut merupakan modus penipuan. Agar tidak menjadi korban, masyarakat diharapkan untuk tidak tertipu dengan mengikuti instruksi yang diberikan, apa lagi sampai memberikan data pribadi kepada pihak yang tidak dikenal yang tidak dapat dipercaya. Dengan demikian, postingan hadiah uang tunai 30 juta dari Baim Wong adalah tidak benar dengan kategori Konten Palsu. = = = Referensi:",positive,0.9789217710494995,"Bank Indonesia, Baim Wong, Giveaway"
1163,Dana Bantuan BPJS Kesehatan 2024 senilai Rp 27 Juta,PROGRAM TAHUN 2024 Penguna Facebook Berkesempatan Menerima Bantuan Dari Program BPJS KESEHATAN PUSAT DESEMBER 2024 (KHUSUS MASYARAKAT DI INDONESIA MAUPUN MASYARAKAT DI LUAR INDONESIA) Senilai Rp.27.000.000 Dari SUBSIDI BPJS PENERIMA TERCEPAT YANG DAPAT MENERIMA DANA BANTUAN DARI PROGRAM SUBSIDI BPJS KESEHATAN =====,neutral,0.8671037554740906,
1156,BPJS Kesehatan Salurkan Bantuan Dana Rp 25 Triliun,"“PROGRAM BANTUAN BPJS 2024 PEMERINTAH RI. MENGELUARKAN DANA BANTUAN BPJS Rp, 25 TRILIUN.. UNTUK MASYARAKAT DI SELURUH INDONESIA untuk menerima dana bantuan anda ketik B2257JS kirim ke whatsApp Penanggung Jawab: Drs.Muh.Bakri.Msi Whatsapp:0822-9179-1051”",neutral,0.9961386322975159,
1158,Link Jasa Pembuatan Barcode Pertamina,“Rekomendasi Jasa Daftar Barcode Profesional Solar & Pertalite. KLIK! https://daftarbarcodebbm,neutral,0.4711364507675171,
1146,“Bpd Bali menjelang kemerdekaan Indonesia bagi bagi hadiah khusus nasabah yang sudah punya aplikasi BPD BALI”,“Bpd Bali menjelang kemerdekaan Indonesia bagi bagi hadiah khusus nasabah yang sudah punya aplikasi BPD BALI”,neutral,0.9970851540565491,Giveaway
1149,Undian Berhadiah Menyambut HUT RI dari Bank Mandiri,Promosi Program Undian Berhadiah Bank MANDIRI..!! Dalam Rangka Memperingati Hari Ulang Tahun Kemerdekaan Negara Republik Indonesia Bank MANDIRI Mengadakan Program Festival Point Berhadiah.. Yuk ikuti program Undian FESTIVAL BERHADIAH Bank MANDIRI.khusus yang sudah Terdaftar Di Mobile Banking Bank Mandiri (LIVIN BY MANDIRI). Pendaftaran secara Gratis..!! Sobat bisa memenangkan HADIAH GRAND PRIZE dan hadiah lain nya. Buruan daftar sekarang dengan cara Klik DAFTAR di bawah ini,neutral,0.8967214822769165,"Bank Indonesia, Giveaway"
1151,Lowongan Kerja PT Kalimantan Prima Persada (KPP),Lowongan Kerja PT Kalimantan Prima Persada (KPP) Posisi 1. Mine Plan Engineer 2. Plant Engineer 3. Production Group Leader 4. Data Analyst 5. Chief Surveyor 6. Operator Instructor 7. Plant Group Leader 8. Planner 9. Supply Management Group Leader Persyaratan – Lulusan S1/D3 dengan IPK minimal 3.00 – Usia maksimal 25 tahun (D3) dan 26 tahun (S1) – Bersedia di tempatkan di seluruh jobsite KPP Informasi Pendaftaran: bit,neutral,0.9808599948883057,"Bank Indonesia, Baim Wong, Lowongan Kerja"
1116,Surat Mengatasnamakan Pj Bupati Nagan Raya,"“Assalamu’alaikum Warahmatullahi Wabarakatuh Puji syukur atas kehadirat Allah SWT atas karunia yang telah diberikan dan Salam sejahtera untuk kita semua. Sehubungan pemberitaan tentang CV FAMILY PRIMA JAYA di Desa Suak Palembang Kecamatan Darul Makmur, kami mengundang direksi pimpinan atau jajaran staf yang bertugas di lapangan untuk hadir dalam kegiatan Audensi atau Silaturahmi, harap undangan ini untuk dapat diperhatikan. Kegiatan ini akan dilaksanakan pada: Hari/Tanggl : Kamis, 15 Agustus 2024 Pukul : 13.00 WIB (di sesuwaikan). Tempat : Ruang tamu kantor Bupati Jl. Poros Utama, Kompleks Perkantoran Suka Makmur 23671 Demikian disampaikan, atas perhatiannya diucapkan terimakasih.”",neutral,0.639075756072998,
1118,AKUN TIRUAN HAJI HELLDY AGUSTIAN,"“Alhamdulillah baik jika memang benar ada. bisa di bantu untuk mengirimkan Data” detail nya seperti foto” yang akan di ajukan beserta alamat lengkap nya dan proposal jika memang itu ada Mohon maaf menganggu waktunya, barang kali ada info untuk pembangunan atau renofasi masjid, musholla, ponpes, rumah tahfidz, TPA/TPQ madrasah. tempat ibadah atau tempat pendidikan. mohon untuk info nya. Alhamdulilah keluarga Besar saya beserta rekan” donatur ada rejeki ingin menyalurkan donasi untuk prihal yang saya sebut kan tadi Kontak WhatsApp Pribadi Saya 085282261877″ PENJELASAN: Artikel ini disadur dari akun Facebook Helldy Agustian. Lagi-lagi bermunculan akun Facebook mengatasnamakan Haji Helldy Agustian. Akun tersebut memasang foto profil Heldy dan memasang informasi “WaliKota Cilegon Periode 2021-2024”. Modus yang digunakan mengirimkan nomor WhatsApp kepada penerima pesan untuk mengirimkan data-data terkait pembangunan tempat ibadah atau lembaga pendidikan. Wali Kota Cilegon Helldy Agustian dengan tegas menyatakan bahwa akun resmi miliknya adalah yang bercentang biru www.facebook.com/HelldyPage? dengan 16 ribu pengikut. Ia juga mengimbau masyarakat mewaspadai akun-akun tiruan tiruan yang mengatasnamakan dirinya dan melaporkan jika menemukan hal yang mencurigakan. Dapat disimpulkan akun Facebook Haji Helldy Agustian merupakan konten tiruan.",neutral,0.5235267281532288,Bank Indonesia
1119,"Video Jokowi Akan Bantu 50 Juta Bagi yang Tekan Follow, Love, dan Panah","“Amanah Untuk Anda. Bangtuan untuk kalian semua orang yang membutuhkan yaa.” “Setiap kalian follow tekan love dan panah, itu akan saya bantu 50 juta ya. Perorang saya transfer 50 juta. Kalau kalian ga percaya, saya buktikan sekarang juga ya.” = = = Penjelasan: Beredar sebuah video yang menunjukkan presiden Jokowi menyampaikan ingin membagikan bantuan 50 juta bagi setiap orang yang menekan tombol follow, like, dan panah. Namun setelah ditelusuri video asli menunjukkan presiden Jokowi tidak menyebut ingin membagikan bantuan 50 juta. Penelusuran dilakukan dengan mengunjungi Instagram @jokowi, ditemukan video asli saat Presiden sedang melakukan kunjungan ke Pasar Beringin Buntok, Kabupaten Barito Selatan, Kalimantan Tengah. Berikut narasi yang diucapkan presiden Jokowi dalam video asli tersebut: “Siang hari ini saya berada di pasar di Barito Selatan, Provinsi Kalimantan Tengah, dan saya ingin mengecek, ini apa, harga-harga di sini”. Dengan demikian, video Jokowi akan beri bantuan 50 juta bagi yang tekan tombol follow, love, dan panah adalah tidak benar dengan kategori Konten yang Dimanipulasi. = = = Referensi: https://www.instagram.com/reel/C8t5zjlvrvJ = = =",positive,0.7220714688301086,Raffi Ahmad
1120,Akun WhatsApp Pejabat Dinas Perkebunan Provinsi Kalimantan Timur,Tidak di tampilkan,negative,0.9966351389884949,
1121,Bantuan Donasi Oleh Haji Herman Melalui WhatsApp,"“Assalamualaikum” “Waalaikumsalan warahmatullahi wabarakatuh pak” /panggilan suara/ “Pak ini kan bantuan dari kementrian pupr dengan pagu anggaran 420 juta bapak” “Alhamdulillah.. Berarti bisa minta tolong pak mengenai bangunan prioritas kami.. Rehab jembatan betonnya yg sudah kami usulkan melalui proposal” PENJELASAN: Disadur dari akun Facebook Herman. Beredar rekaman percakapan dari panggilan telepon WHATSAPP mengatasnamakan H. Herman bernomor 0822 6036 6736. Herman merupakan Kepala Dinas ESDM Provinsi Riau dan pernah menjabat sebagai Pj Bupati Indragiri Hilir, dalam percakapan orang yang mengaku sebagai Herman tersebut bermaksud mengirimkan bantuan dengan anggaran sebesar Rp420 juta dari kementerian PUPR untuk renovasi jembatan. Berdasarkan hasil penelusuran pada akun Facebook pribadi milik Herman, ia mengunggah video rekaman percakapan dan tangkapan layar akun WhatsApp tiruan tersebut. Dengan tegas ia menyatakan ada penipuan yang mengatasnamakan dirinya dan meminta masyarakat mewaspadai akun-akun tiruan tersebut. REFERENSI: https://m.facebook.com/story.php/?story_fbid=122168414372168680&id=61555060411960",neutral,0.9644505977630615,Bank Indonesia
1122,AKUN WHATSAPP TIRUAN PJ GUBERNUR PAPUA,"“PJ GUBERNUR PAPUA +62 822 4565 8884” PENJELASAN: Artikel ini disadurdari akun Instagram Pemprov Papua. Beredar nomor WhatsApp Pj Gubernur Papua Ramses Lisbong dengan nomor 0822 4565 8884. Akun tersebut melakukan panggilan telepon dan meminta sesuatu kepada salah satu pengguna whatsapp. Pemprov Papua memberikan klarifikasi melalui media sosial resminya, pada postingan akun Instagram @.pemprovpapua terdapat tangkapan layar akun tiruan tersebut dan menyatakan Ramses Lisbong hanya memilik 1 nomor dan tidak pernah meminta atau menjanjikan sesuatu. Dengan demikian nomor WhatsApp 0822 4565 8884 mengaku sebagai Pj Gubernur Papua adalah tidak benar dan termasuk ke dalam kategori konten tiruan. Referensi: https://www.instagram.com/p/C-hM88KNcdz/?igsh=YnJlOTU2eXNhcXY3",neutral,0.8831506371498108,
1123,Surat Undangan Rapat Penetapan Calon Mitra Kerja Oleh Dinas Perkebunan Kaltim,"“Nomor: 1579/DTPHP.07/2024 Lamp: 1(Satu)Berkas Hal: Undangan Rapat Pembahasan Penetapan Calon Mitra Kerja Dinas Perkebunan Prov Kaltim dan Penandatanganan Perjanjian Penyediaan Pengadaan. Dengan Hormat, Menindaklanjuti permohonan permintaan bantuan pemda kabupaten di wilayah Provinsi Kalimantan Timur untuk segera direalisasikannya bantuan benih/bibit, pupuk, pestisida maupun alsintan dalam rangka pemberdayaan dan kesejahteraan pelaku tani maupun pelaku perkebunan sebagai bentuk upaya pengendalian inflasi daerah sekaligus membantu dan memudahkan masyarakat untuk memperoleh bahan kebutuhan di bidang pertanian dan perkebunan. Dengan ini Dinas Perkebunan Provinsi Kalimantan Timur mengundang dengan hormat pimpinan usaha yang tertera diatas untuk hadir membahas kerjasama dalam rangka pengadaan pembelanjaan dan penyaluran Benih/Bibit Tanaman Pangan dan Hortikultura, pupuk, pestisida, alsintan yang segera akan dialokasikan ke pemda kabupaten. Rencana Kerja, Pembahasan: Penunjukan Calon Mitra Kerja Penyediaan Pengadaan Bibit Benih Tanaman, Serta Penandatanganan Perjanjian Kerjasama. Sumber Dana: Ditjen Prasarana dan Sarana Pertanian Kementerian Pertanian Pelaksana Pekerjaan: Mitra Kerja Rekanan yang disetujui dan ditunjuk oleh Dinas Perkebunan Provinsi Kaltim. Dilaksanakan, Hari, Tanggal: Jumat 9 Agustus 2024 Waktu: Pukul 14.00 Tempat: Ruang rapat Dinas Perkebunan Kaltim Demikian surat undangan ini kami sampaikan terima kasih. PENJELASAN Artikel ini disadur dari akun Instagram Dinas Perkebunan Kaltim. Telah beredar surat bernomor 1579/OTPHP.07/2024 undangan rapat penetapan calon mitra kerja penyediaan pengadaan bibit benih tanaman. Rapat tersebut dilaksanakan di ruang rapat Dinas Perkebunan Kaltim pada 9 Agustus. Selain itu, terdapat bubuhan tandatangan dan stempel atas nama Kepala Dinas Perkebunan (Disbun) Kaltim. Setelah dilakukan penelusuran pada media sosial resmi Dinas Perkebunan Kalimantan Timur ditemukan adanya bantahan surat tersebut. Disbun Kaltim pada akun Instagram resminya menjelaskan surat yang beredar adalah penipuan. Pihak Disbun Kaltim meminta masyarakat jika menemukan surat yang mencurigakan mengatasnamakan pejabat Disbun Kaltim segera melapor dan bisa kroscek langsung ke kantor Dinas Perkebunan Kaltim. Berdasarkan penjelasan di atas surat undangan rapat penetapan calon mitra kerja penyediaan pengadaan bibit benih tanaman oleh Dinas Perkebunan Kalimantan Timur adalah palsu dan dapat dikategorikan sebagai konten palsu. REFERENSI: https://www.instagram.com/p/C-aYxVuSFom/?igsh=MWVnOGRlNGlhOHZ4Mg== https://www.facebook.com/story.php/?story_fbid=1591908854722557&id=100017103732891",neutral,0.9917585253715515,Bank Indonesia
1124,Akun Tiruan Bupati Koltim Abdul Azis,"A: Ada kie pak B: iye A: iye kirim kan dulu ki ke orang kotamobagu bisa jie pak Sore saya ganti kie 5 jt B: oh d mana z mau kirim A: /melakukan panggilan suara Bisa pak di trf dulu itu ntr sore saya ganti 7 jt kie Trf kn dlu 5 jt pak B: kirim kemana ini A: said m zulkifli Allo bank 085175181550 B: kenapa bed aini pak bukan rekta sendiri A: langsung saja kie kesana saya limit harian kie pak PENJELASAN: Disadur dari akun Facebook Pemkab Kolaka Timur. Beredar akun WhatsApp yang mengatasnamakan Abdul Azis, Bupati Koltim. Nomor yang digunakan yaitu 0822 7604 6574 lalu meminta transfer sejumlah Rp5 juta ke nomor rekening atas nama Said M Zulkifli, lalu akan dikembalikan sejumlah Rp7 juta. Pada percakapan terlihat penerima pesan menanyakan mengapa tidak memakai nomor rekening sendiri, namun nomor WhatsApp yang mengaku sebagai Abdul Azis menjelaskan bahwa nomor rekeningnya terkena limit harian. Kadis Kominfo Koltim, I Nyoman Abdi dengan tegas menyatakan akun tersebut merupakan modus penipuan dan bapak bupati tidak pernah meminta permintaan seperti hal tersebut. “Untuk itu, kepada seluruh masyarakat, untuk tidak menggubris atau melayani jika akun-akun ini menghubungi apalagi meminta sejumlah uang. Karena pak bupati tidak pernah melakukan seperti itu, apalagi mau minta kiri-kanan,” tegas Kadis Kominfo Koltim I Nyoman Abdi pada akun Facebook Pemkab Kolaka Timur (4/8/24). Ia juga mengimbau kepada masyarakat tidak dilayani atau merespon akun-akun tersebut. Nyoman juga mengingatkan untuk melakukan pencegahan seperti memverifikasi informasi yang diterima. REFERENSI: https://m.facebook.com/story.php?id=100067480434911&story_fbid=820897543502919",neutral,0.9615727663040161,"Bank BRI, Bank Indonesia, Raffi Ahmad"
1136,Pinjaman BNI Dapat Diajukan Melalui Nomor WA di Tiktok,yang lagi mencari tambahan modal usaha sekarang Bank BNI melayani pinjaman online untuk masyarakat yang membutuhkan yang mau mengajukan langsung bisa hubungi WhatsApp admin kami,neutral,0.9980610013008118,"Bank BNI, Bank Indonesia, Pinjol"
1137,Bantuan Uang dari Presiden Jokowi Bagi yang Sudah Follow Tiktok,NYATA & AMANAH BANTUAN LANGSUNG TUNAI UNTUK KALIAN YANG SEDANG BUTUH BANTUAN,negative,0.7560471296310425,
1106,Ashanty Bagikan Uang 10 Juta Dengan Merangkai Kata,A-K-E-D-R-E-A-M Yang bisa merangkai kata di atas dengan benar langsung bunda transfer 10 juta sekarang juga ====,neutral,0.7114008665084839,"Bank Indonesia, Raffi Ahmad"
1110,Jusuf Hamka Buka Kuis Berhadiah untuk Memperingati Kemerdekaan Indonesia ke-79,Menjelang hari kemerdekaan Siapa saja yang bisa menyusun kata di atas dengan tepat bapak transfer 50 juta sekarang juga,neutral,0.9440574049949646,"Bank Indonesia, Raffi Ahmad"
