ID,TITLE,DATE,HOAX_TEXT,LLM_CATEGORY
1535,"WHO Pandemic Treaty Berkaitan dengan Smart City, Digitalisasi, hingga Neuralink dan Starlink Buatan Elon Musk untuk Mengontrol Manusia",18 Jul 2024,"“TOLAK WH0 PANDEMIC TREATY DIGITALISASI FOR TOTAL CONTROL” Narasi dalam video: “Makanya nanti akan ada smart city, di semua kota kota besar dan nanti akan menyeluruh di Indonesia, persiapkan itu akan menjadi penjara digital. Karena orang yang sudah di kota akan merasa comfort tidak mau keluar lagi, dia mau bertahan terus di kota. Dengan segala macam cara dan kalau perlu bayar mahal, periodenya saat WHO Pandemy Treaty, itu Mei tahun ini kalau itu udah dilakukan kapan pun meraka akan lakukan. Tujuan mereka, 2025 sudah digitalisasi di seluruh aspek kehidupan dan tahun 2030 kita masuk ke New World Order dengan One World Government, One World Currency, One World Religion, itu tujuannya. Jangan main main, kita harus siap-siap. Makaitu sekarang banyak orang, ‘saya mau ini, pengen ini, pengen cari senang, mempersiapkan diri hidup senang’ dan sebagainya, saya ingin mempersiapkan diri bagaimana hidup susah.” “Permainan Frekuensi Mode On! Elon Musk: Di masa depan, tidak akan ada telepon, yang ada hanya Neuralinks… NEURALINK + STARLINK = MIND CONTROL BUKAN OMONG KOSONG BELAKA…” = = = Penjelasan: Artikel disadur dari Tempo. Sebuah postingan di Instagram membagikan cuplikan video dari salah satu podcast di Noice dengan pembicara Dharma Pongrekun yang menyebut bahwa smart city di kota-kota besar Indonesia bisa menjadi penjara digital, membuat orang enggan keluar kota dan orang di dalamnya dapat terkontrol. Dia mengaitkan ini dengan rencana WHO Pandemy Treaty yang akan mempercepat digitalisasi pada 2025 dan menuju New World Order pada 2030, dengan satu pemerintahan, satu mata uang, dan satu agama. Pada akhir video tersebut juga menunjukkan tangkapan layar postingan bahwa Elon Musk terkait Neuralink dengan menyematkan narasi bahwa Neuralink dan Starlink jika digabungkan maka mind control atau pengendalian pikiran manusia bukanlah omong kosong belaka. Setelah ditelusuri klaim dalam postingan tersebut menyesatkan. Dilansir dari Tempo.co, WHO Pandemic Treaty merupakan sebutan lain dari konvensi WHO terkait perjanjian internasional tentang pencegahan, kesiapsiagaan, dan respons terhadap pandemi di masa yang akan datang. Perjanjian tersebut dibuat agar negara-negara dapat menunjukkan solidaritas dan kesetaraan dalam merespons pandemi di masa yang akan datang. Dengan begitu, dalam perjanjian dilakukan untuk memastikan agar negara-negara berpenghasilan tinggi dan perusahaan swasta dapat secara adil, tidak menimbun jutaan dosis vaksin berlebih, serta dapat berbagi pengetahuan dan produk yang dapat menyelamatkan nyawa sebagai bentuk solidaritas dan kesetaraan yang dimaksud. Tidak ada kaitannya dengan digitalisasi ataupun smart city dalam suatu kota yang dapat mengontrol manusia. Berkaitan dengan Neuralinks dan Starlink yang dapat mengontrol manusia, ini juga merupakan klaim yang menyesatkan. Neuralinks merupakan perusahaan teknologi saraf yang salah satu proyeknya merancang agar otak manusia secara langsung terkoneksi dengan komputer agar memungkinkan manusia mengendalikan komputer dengan pikiran. Sedangkan Starlink merupakan perusahaan penyedia operasi jaringan internet berbasis satelit yang dikembangkan oleh SpaceX yang diketahui merupakan perusahaan penerbangan luar angkasa. Kedua perusahaan tersebut merupakan milik Elon Musk. Namun tangkapan layar dari postingan X oleh Elon Musk tersebut tidak berkaitan dengan mind control atau pengendalian pikiran manusia, maksud dari postingan X tersebut Elon membayangkan bagaimana pikiran manusia dapat mengontrol telepon dengan pikiran di masa depan. Penelusuran oleh Tempo.co menyebut bahwa pada 28 Januari 2024 Elon Musk pernah menguji chip Neuralinks pertama kali pada otak manusia, namun keberhasilan dari proyek tersebut tidak ada verifikasi informasinya. Meski Elon Musk mengklaim bahwa kondisi penerima kembali pulih dengan baik. Kabar palsu dari Dharma Pongrekun tentang WHO Pandemic Treaty telah beberapa kali dibantah keasliannya oleh Pemeriksa Fakta Mafindo. Sehingga masyarakat tidak perlu khawatir karena klaim yang dapat menakut-nakuti tersebut tidak terbukti kebenarannya. Dengan demikian, WHO Pandemic Treaty berkaitan dengan digitalisasi dan mengontrol manusia adalah tidak benar dengan kategori Konten yang Menyesatkan. = = = Referensi: https://cekfakta.tempo.co/fakta/2977/menyesatkan-klaim-pandemic-treaty-adalah-agenda-digitalisasi-untuk-mengontrol-manusia https://www.who.int/news-room/questions-and-answers/item/pandemic-prevention–preparedness-and-response-accord https://builtin.com/hardware/what-is-neuralink https://en.wikipedia.org/wiki/Starlink Would you install a Neuralink interface on your brain to allow you to control your new X phone by thinking? pic.twitter.com/gFN2BfN4Ea — Not Elon Musk (@iamnot_elon) June 16, 2024",others
1536,"Campuran Kopi, Kemiri, dan Pasta Gigi Bisa Memutihkan Gigi",18 Jul 2024,“Sering dihina gara-gara gigi kuning? Haluskan kemiri lalu campurkan kopi tuangkan odol secukupnya setelah itu masukan ke dalam wadah. Gosokkan ke gigimu dua kali sehari. Lakukan selama tujuh hari. Gigi sekuning apapun putih seperti mutiara”,others
1509,Video Tiktok Hasil Persilangan Harimau dan Anjing Laut,19 Jul 2024,"“hasil persilangan harimau dan anjing laut” = = = = = PENJELASAN: Artikel ini disadur dari Kompas.com. Akun Tiktok jangankasihkendor303 memposting sebuah video yang menampilkan seekor binatang dengan wajah harimau namun berbadan anjing laut. Video tersebut telah memperoleh like sebesar 115.5K, 882 komentar dan dibagikan kembali sebanyak 9879. Caption pada postingan tersebut bernarasi “hasil persilangan harimau dan anjing laut”. Setelah ditelusuri menggunakan Hive Moderation merupakan pendeteksi AI mendapatkan hasil video tersebut memiliki probabilitas 53,6%. Besar kemungkinan video tersebut hasil edit digital. Jika diperhatikan banyak kejanggalan yang ada dalam video tersebut, misalnya di antara kerumunan orang nampak satu kaki yang muncul secara tiba-tiba di tengah sepasang kaki lainnya. Satu kaki yang mengenakan celana biru bergerak ke tengah kemudian kaki tersebut menyatu dengan lainnya. Dengan demikian video hasil persilangan harimau dan anjing laut tidak benar. Video tersebut merupakan video yang manipulatif hasil dari AI. Jika diperhatikan terdapat kejanggalan dalam video, seperti satu kaki yang mendadak muncul di tengah kerumunan orang, sehingga masuk dalam kategori konten palsu. REFERENSI: https://www.kompas.com/cekfakta/read/2024/07/11/130800082/-hoaks-anjing-laut-berkepala-macan https://turnbackhoax.id/2024/07/16/salah-video-anjing-laut-berkepala-harimau/",others
1511,Gambar Bendera Indonesia Berkibar Di Pertandingan EURO,19 Jul 2024,"“sebuah sejarah bendera timnas Indonesia bisa berkibar di euro 2024 #timnasbelanda:flag-nl: #timnasindonesia:flag-id: #football” = = = = = PENJELASAN: Artikel ini disadur dari Antara. Akun TikTok agus_dm4 memposting sebuah video berdurasi 20 detik yang memperlihatkan suasana di stadion sepakbola. Nampak bendera berwarna merah putih berkibar di tengah penonton sepak bola. Pada caption postingan juga terdapat narasi bahwa sebuah Sejarah bendera timnas Indonesia bisa berkibar di EURO. Setelah ditelusuri menggunakan Google Image ditemukan gambar yang identik pada akun Instagram oranje_indonesia yang sudah bercentang biru dalam postingan tanggal 3 Juli 2024. Pada postingan tersebut juga terdapat keterangan Allianz Arena,Munich – Jerman. Jika diperhatikan tidak ada bendera Indonesia di gambar tersebut. Gambar serupa pada laman media luar dan terdapat informasi bahwa gambar tersebut diambil saat Timnas Belanda mencapai perempat final kejuaraan Eropa pertamanya dalam 16 tahun. Sebagai informasi Belanda memenangkan pertandingan dengan skor 3-0 atas Rumania pada Selasa 2 Juli 2024. Dengan demikian postingan gambar bendera Indonesia berkibar di pertandingan EURO merupakan hasil editan. Gambar yang asli tidak ada bendera Indonesia, gambar tersebut diambil saat Timnas Belanda memenangkan pertandingan dengan skor 3-0 atas Rumania, sehingga masuk dalam kategori konten yang dimanipulasi. REFERENSI: https://m.antaranews.com/amp/berita/4200396/cek-fakta-suporter-belanda-kibarkan-bendera-indonesia-pada-euro-2024",others
1515,Video Makam Rasulullah SAW,19 Jul 2024,“YANG BELUM PERNAH MELIHAT MAKAM ROSULULLAH SAW MUMPUNG SEKARANG LAGI LIWAT BRANDA KALIAN”,others
1516,Tinta Tak Kasat Mata Dimasukkan ke Vaksin,19 Jul 2024,"“Bagian Dari Agenda adalah sistem pengawasan individu manusia di bumi ini. Nyatanya bukan hanya bahan² haram,najis, dan bahan penyusun bahaya lainnya, tetapi lebih kompleks lagi bahwa mereka memasukkan tinta tak kasat mata pada vaksin. Selain dari vaksin covid 19 ternyata tinta ini sudah dimasukkan pula pada vaksin anak². Pekerjaan ini didanai oleh Bill & Melinda Gates Foundation dan muncul karena permintaan langsung dari pendiri Microsoft dan filantropis Bill Gates sendiri, yang telah mendukung upaya untuk memberantas penyakit seperti polio dan campak di seluruh dunia, kata Jaklenec. “Jika kita tidak memiliki data yang baik, maka akan sangat sulit untuk memberantas penyakit,” katanya. Yakin Kill Gates tak punya maksud & siasat lain??”",others
1521,Anjing Laut Berkepala Sapi,19 Jul 2024,Anjing Laut Berkepala Sapi,others
1497,Video Melempar Jumrah dengan Menaiki Helikopter,22 Jul 2024,"“Jangan ngaku sultan kalau belum merasakan lempar jumroh naik helikopter. Tahun depan kamu seperti ini amin.” = = = Penjelasan: Artikel disadur dari Kompas. Beredar sebuah video di TikTok dengan klaim bahwa terdapat jamaah haji yang melakukan lempar jumrah dengan menaiki helikopter. Namun faktanya helikopter tersebut merupakan kegiatan patroli yang dilakukan oleh pemerintah Arab Saudi untuk memastikan keselamatan dan keamanan jemaah selama ibadah haji berlangsung seperti yang dilaporkan melalui arabnews.com. Khairina, wartawan Kompas.com yang meliput ibadah haji 2024 menyebut bahwa di sekitar Mina memang ada helikopter yang berkeliling. “Ada helikopter. Memang keliling terus dia, kan mengawasi. Kayak patroli. Tapi kalau melempar jumrah dari heli agak susah deh. Pertama, itu pakai batu kerikil, terus harus pas lemparnya dan enggak bisa dari atas,” kata Khairina dikutip dari Kompas.com. Sebelumnya Pemeriksa Fakta Mafindo juga membantah klaim serupa, dalam laporannya disebutkan bahwa pemerintah Arab Saudi juga menyediakan ambulans udara yang digunakan untuk menyelamatkan nyawa dan menjaga kesehatan jamaah ibadah haji 2024. Perlu diketahui bahwa melempar jumrah adalah salah satu rangkaian yang wajib dilakukan selama ibadah haji. Pelemparan batu jumrah perlu mengenai objek jumrah, yang disebut Marma, hingga batu masuk ke dalam lubang Marma tersebut sehingga tidak mungkin melempar jumrah dapat dilakukan dengan menaiki helikopter. Dengan demikian, video melempar batu jumrah dengan menaiki helikopter adalah tidak benar dengan kategori Konten yang Menyesatkan. = = = Referensi: https://www.kompas.com/cekfakta/read/2024/07/01/185507882/hoaks-jemaah-haji-lempar-jumrah-naik-helikopter https://www.arabnews.com/node/2532161/saudi-arabia",others
1500,: Covid-19 adalah Kebohongan para Ilmuan,22 Jul 2024,Terbongkar bahwa sebenarnya Covid-19 adalah sebuah kebohongan berkedok ilmuan =====,others
1501,: 6 kebiasaan yang menyebabkan stroke,22 Jul 2024,"Tips sehat, hindari hal ini.",others
1502,: Bedak bayi mengandung bahan yang dapat berakibat kanker,22 Jul 2024,Johnson and Johnson akhirnya mengakui bahwa produk bayi kami mengandung bahan penyebab kanker. =====,others
1482,Tomat Hijau Dapat Stabilkan Gula Darah Secara Instan,23 Jul 2024,“100% solusi untuk hidup Anda tanpa diabetes! METODE “TOMAT HIJAU” MENGEMBALIKAN KADAR GULA KE ANGKA IDEAL 90 MG/DL DALAM 5 MENIT”,others
1487,Foto Sebuah Rumah yang Dibangun Miring,23 Jul 2024,Bangunan Miring yang Menakjubkan,others
1488,Foto Penemuan Bangkai Pesawat Malaysia Airlines MH370,23 Jul 2024,BERITA PANAS: Ilmuwan Mengungkap Penemuan Baru yang Mengerikan tentang Penerbangan 370 Malaysia: Pengubah Permainan dalam Misteri…,others
1489,Ikan Bercorak Harimau,23 Jul 2024,PENEMUAN IKAN HARIMAU,others
1490,Video Makam Rasulullah Dibuka ke Publik,23 Jul 2024,"Makam Rasulullah SAW di buka, kita bisa melihat dari dekat SUBHANALLAH NABIYIL MUHAMMAD SAW",others
1492,Vietnam Mundur Dari Piala AFF Selamanya Karena Dicurangi Wasit,23 Jul 2024,"SANGAT MEMALUKAN !!! TAK TERIMA DI CURANGI WASIT, VIETNAM NYATAKAN MUNDUR DARI PIALA AFF SELAMANYA ====",others
1494,Lucinta Luna Meninggal Dunia,23 Jul 2024,Inalilahi Lucinta Luna meninggal barusan jam 22: 52 hari : Sabtu tgl_15 thn_2024 semoga amal ibadahnya diterima di sisi Alloh. ====,others
1472,Argentina mengeluarkan mata uang dengan gambar Lionel Messi,24 Jul 2024,Argentina Mengeluarkan Mata Uang pertama dengan gambar Leo Messi dan Timnas Argentina Kertas fisik ini adalah yang termahal dalam sejarah America Latin =====,others
1473,Filter rokok mengandung darah babi,24 Jul 2024,"Ga sedang ngajak debat, cuma menyampaikan…. Masalah kesadaran ada pada diri masing2 …. Filter rokok mengandung darah babi =====",others
1475,Suporter Belanda Kibarkan Bendera Indonesia Saat Euro 2024,24 Jul 2024,"Belanda Kibarkan Bendera Indonesia di Jerman, Tijjani Reijnders, Piala Euro 2024, Kualifikasi Piala Dunia 2026 =====",others
1477,Mengobati Sesak Nafas dengan Pijat Tangan,24 Jul 2024,“Sesak nafas & nyeri dada?? Pijat 10 menit pada titik ini Share jika bermanfaat”,others
1463,Pengobatan Mata Dengan Rebusan Air Dari Tanaman Patikan Kebo,25 Jul 2024,Pengobatan Mata Dengan Rebusan Air Dari Tanaman Patikan Kebo,others
1464,Video Anjing Laut Berkepala Sapi,25 Jul 2024,Video Anjing Laut Berkepala Sapi,others
1466,Air Mineral Tidak Layak Konsumsi Karena Mengandung Zat Besi Tinggi,25 Jul 2024,Air Mineral Tidak Layak Konsumsi Karena Mengandung Zat Besi Tinggi,others
1468,Ditemukan Gunung Emas Baru di Papua,25 Jul 2024,"Ditemukan gunung emas baru di Papua senilai 221 Triliun Mungkin belum banyak yang tahu kalua Indonesia mempunyai ‘Harta Karun’ Berupa gunung emas di tanah papua Bernama blok wabu Blok wabu ini layak disebut harta karun karena memiliki sumber daya emas yang tidak main-main besarnya yakni 8,1 juta ons. Bila dikalikan dengan Harga emas sekitar US$ 1.900 per Troy Ons. Maka potensi nilai sumber daya emas di blok ini mencapai sekitar US$ 15.4 Miliar atau sekitar Rp2217 Triliun (asumsi kurs Rp14.400 per US$) Bagi siapa pun perusahaan yang akan menambang blok wabu akan menghadapi tantangan berat, ini karena akses ke lokasi tersebut saat ini belum tersedia sama sekali. Potensi sumber daya emas di sana mencapai 8,1 juta troy ons,. SUMBER ARSIP: https://archive.md/6shHQ ————————————————— PENJELASAN: Akun Tiktok dengan nama @/leon747282 mengunggah sebuah video yang diklaim merupakan penampakan temuan gunung emas baru di Blok Wabu, Papua. Dalam video yang diunggah, terlihat sebuah gunung yang puncaknya berwarna emas dihimpit dua gunung lain. Penelusuran fakta dilakukan menggunakan alat Google Lens untuk mendapatkan fakta mengenai gunung yang puncaknya berwarna seperti emas yang ada pada video. Pertama-tama, kami mengambil tangkapan layar dari konten video yang diunggah, tepat pada bagian penampakan gunung berwarna emas. Setelah itu, kami mengunggahnya di platform Google Lens. Dari penelusuran ini, kami mendapatkan beberapa klu yang bisa dipakai untuk mendeteksi letak asli gunung berwarna emas itu. Kami membuka salah satu sumber yang ditampilkan dalam pencarian itu, yakni pada berita di India TV News berjudul “Aaj Ka Viral: Peak of Mount Kailash Turns Golden” yang terbit pada 8 Juni 2018. Dari temuan tersebut, kami dapat mengidentifikasi bahwa penampakan gunung pada video bukanlah gunung emas Blok Wabu, melainkan gunung Kailash. Gunung Kailash merupakan salah satu gunung yang terletak di jajaran pegunungan Himalaya dengan ketinggian mencapai 22.000 kaki atau sekitar 6,7 Km dari dataran tinggi Tibet. Dilansir dari artikel Kompas, disebutkan bahwa gunung Kailash dipercaya sebagai situs yang suci karena menjadi tempat kediaman Dewa Cakrasamvara yang menjadi pralambang kebahagiaan tanpa batas dalam keyakinan umat Buddha di Tibet. Situs ini juga disakralkan oleh umat agama lain seperti Hindu dan Jainism. Sehingga, tracking ke puncak gunung Kailash merupakan tindakan ilegal karena dianggap melanggar kesucian situs tersebut. Puncak gunung Kailash diselimuti oleh salju, sehingga ketika mendapatkan pantulan sinar matahari dan ditangkap oleh lensa kamera, menjadikan warna salju dalam potret berkilau keemasan, sebagaimana hasil tangkapan fotografi Luo Hong yang kami lihat pada artikel di laman web Indiatimes berjudul “Photography to Protect The Environment” yang terbit pada 6 Agustus 2023 lalu. Sedangkan gunung emas di Blok Wabu, Papua sebagaimana disebutkan oleh akun Tiktok @/leon747282 merupakan sebuah istilah untuk menyebut kawasan pertambangan PT Freeport Indonesia yang telah dikembalikan kepada pemerintah Indonesia pada 2015 lalu. Kawasan tersebut dinamakan ‘gunung emas’ karena dianggap memiliki potensi tambang emas yang bernilai sangat besar. Dengan demikian, klaim yang beredar mengenai penemuan gunung emas dengan unggahan video gunung dengan puncak berwarna emas yang diklaim berlokasi di Blok Wabu, Papua, tidak benar. ————————————————— REFERENSI: https://maps.app.goo.gl/M2bGZ1MYtqyjHutx9 https://www.indiatvnews.com/video/aaj-ka-viral/aaj-ka-viral-peak-of-mount-kailash-turns-golden-446275 https://travel.kompas.com/read/2021/05/24/190857927/gunung-kailash-rumah-dewa-siwa-dan-puncak-paling-misterius-di-dunia?page=all https://timesofindia.indiatimes.com/blogs/living-with-arts/photography-to-protect-the-environment/ https://www.cnbcindonesia.com/news/20210912161156-4-275605/sederet-fakta-gunung-emas-blok-wabu-papua-rp-221-triliun",others
1432,"Video Pondok Pesantren Nurul Fazri di Caringin, Sukabumi Terbakar",26 Jul 2024,“Pondok pesantren Nurul Fazri di Caringin Sukabumi Jawa Barat pimpinan Habib Abdurrahman bin Ahmad Assegaf di bakar sekelompok orang tdk dikenal Kamis 04.06.24”.,others
1433,Bill Gates Meluncurkan Susu Belatung,26 Jul 2024,“Bill Gates ingin anda minum Susu Belatung buatanya”.,others
1434,Video Ular Anaconda di Kalimantan Tengah,26 Jul 2024,“ketemu ULAR ANACONDA panjang 15 meter di PT VILAR KAB LAMANDAU KALIMANTAN TENGAH”.,others
1440,"Timnas Jepang Didiskualifikasi FIFA, Indonesia Lolos Piala Dunia 2026",26 Jul 2024,"Kabar Gembira !!! FIFA Resmi Diskualifikasi Timnas Jepang, Timnas Indonesia Lolos Piala Dunia 2026 ====",others
1441,Umat Budha Sholat di Masjid,26 Jul 2024,"Umat budha sholat di masjid. “Sesungguhnya masjid itu milik Allah. Maka, janganlah menyembah apa pun bersamaan dengan (menyembah) Allah”. ====",others
1443,Timnas Kamboja Menang Lawan Indonesia Di Piala AFF U19,26 Jul 2024,Wow Cambodia U19 Full Time ( Cambodia U19) 8-2 (Indonesia U19) ====,others
1444,Video Berita Anak 12 Tahun Kecanduan Bermain Slot,26 Jul 2024,“VIRAL di Indonesia bocah 12 tahun kecanduan bermain game”.,others
1445,1 Miliar Orang Meninggal karena Malpraktek di RS Selama Plandemi Covid-19 Berkaitan dengan Depopulasi,26 Jul 2024,"“Hidup Adalah Pembelajaran 4 Tahun Plandemi telah berlalu, Setidaknya 1 Miliar orang meninggal karena malpraktek perawatan RS yang mengikuti SOP iblis Fauci, dan juga dampak terapi gen editing Vaksin yang direkomendasikan oleh Evil Bill Gates yang masih memakan tumbal sampai saat ini. Mirisnya 10 % dari Rakyat Indonesia yang paham bahwa pandemi adalah bentuk lain dari penjajahan dan Rakyat Sedang di Adu Dengan Petinggi Negeri yang Syarat Dengan Kepentingan Pribadi/Golongan. Menuju #GreatReset Ditambah lagi Dengan Makin Gencarnya Mandatory Imunisasi pada anak² Saat Ini Dengan Dalih Hak Anak… #reminder #motivasi #greatreset #NewWorldOrder #pandemictreaty #nextpandemic” = = = Penjelasan: Artikel disadur dari Tempo. Beredar sebuah postingan di Instagram dengan informasi yang mengklaim bahwa terdapat 1 miliar orang meninggal karena malpraktek selama perawatan di RS selama pandemi Covid-19 karena mengikuti Fauci dan juga dampak dari terapi gen editing vaksin yang direkomendasikan Bill Gates. Fauci yang dimaksud merujuk pada Anthony Fauci, mantan Direktur Institut Nasional Alergi dan Penyakit Menular (NIAID) Amerika Serikat. Selama pandemi Covid-19 ia merekomendasikan banyak kebijakan untuk menghentikan penyebaran virus. Sedangkan Bill Gates adalah seorang filantropis yang dikenal sebagai pendiri Microsoft, ia sering menjadi target konspirasi terkait pandemi dan vaksin. Setelah ditelusuri klaim pada postingan Instagram tersebut menyesatkan. Berdasarkan laporan yang dipublikasi pada laman data.who.int, jumlah kematian akibat Covid-19 sejak pertama menyebar pada Desember 2019 hingga 7 July 2024 adalah 7.053.524 jiwa, tidak sampai 1 miliar orang. Plandemi sendiri merupakan plesetan dari kata pandemi yang diistilahkan sebagai pandemi yang direkayasa atau direncanakan, kata ini mulai populer setelah film buatan produser film Mikki Willis beredar di Facebook, YouTube, Vimeo dan berbagai sosial media lainnya dengan judul “Plandemi”. Berdasarkan laporan dari CBS film tersebut dihapus karena melanggar peraturan komunitas yang dianggap menyebarkan informasi palsu yang dapat berbahaya bagi masyarakat. Tidak ada bukti bahwa pandemi Covid-19 direncanakan. Direktorat Intelijen Nasional Amerika Serikat melalui laman resminya dni.gov menilai bahwa virus SARS-CoV-2 yang menjadi sebab dari penyakit Covid-19 tidak dikembangkan sebagai senjata biologi, dan kemungkinan tidak juga direkayasa secara genetik. Terkait pengeditan gen yang didalangi Bill Gates, sebelumnya Pemeriksa Fakta Mafindo telah membantah klaim tersebut. Dalam laporannya yang terpublikasi pada turnbackhoax.id, disebutkan bahwa vaksin Covid-19 tidak menggunakan metode pengeditan gen untuk melawan virus. Mengutip dari Tempo.co, Kementerian Kesehatan memang memberikan mandatory vaccine atau imunisasi wajib bagi anak-anak sebagai upaya untuk memberikan imunitas atau kekebalan kepada anak yang bertujuan untuk menekan risiko terjadinya wabah penyakit, cacat, sakit berat, hingga kematian. Dengan demikian, 1 miliar orang meninggal karena malpraktek di RS selama plandemi Covid-19 berkaitan dengan depopulasi adalah tidak benar dengan kategori Konten yang Menyesatkan. = = = Referensi: https://cekfakta.tempo.co/fakta/2983/keliru-klaim-bahwa-pandemi-covid-19-hasil-rekayasa-dan-bunuh-1-miliar-orang https://data.who.int/dashboards/covid19/deaths?n=o https://www.dni.gov/files/ODNI/documents/assessments/Unclassified-Summary-of-Assessment-on-COVID-19-Origins.pdf",others
1449,"dr. Lie Dharmawan: “Menggunakan 1 Sendok Soda Kue Sehari, dalam 3 Hari Anda Akan Mengecilkan Prostat Anda”",26 Jul 2024,"“:face_with_monocle: Bagaimana saya membantu lebih dari 3 juta orang Indonesia terbebas dari prostatitis dalam 2 tahun dengan metode baking soda yang telah terbukti ini? :face_with_monocle: Hal ini menunjukkan penyebab sebenarnya dari prostatitis, yang tidak ada hubungannya dengan bakteri dan usia, konsumsi junk food atau kurang gerak, tetapi sebenarnya ini berkaitan dengan kurangnya sel individu yang menghambat prostat yang disebabkan oleh radiasi gelombang radio dari ponsel Anda. Lebih dari 3 juta orang Indonesia telah terbebas dari prostatitis untuk selamanya berkat metode ini! Selama ini juga telah disertifikasi dan dikonfirmasi oleh uji klinis! Dengan menggunakannya, Anda akan dapat 1) Menghemat ratusan ribu rupee yang bisa Anda habiskan untuk pengobatan prostatitis yang tidak efektif. 2) Anda akan mendapatkan kembali potensi yang kuat untuk selamanya 3) Anda akhirnya akan berhenti mengkhawatirkan konsekuensi dan komplikasi prostatitis, karena mereka akan hilang untuk selamanya. 4) Anda akan berhenti mengikuti diet yang melelahkan dan akan dapat menjalani kehidupan yang penuh. 5) Anda akan mempelajari metode yang tidak mengharuskan Anda menghabiskan waktu untuk olahraga dan gym. 6) Menghilangkan penyebab sebenarnya dari prostatitis dan tidak akan mengganggu Anda lagi. Klik tombol di bawah ini dan tonton video berdurasi 3 menit sebelum dihapus.” Narasi dalam video: “Setiap wanita akan menginginkan cinta malam dengan anda. Luangkan waktu untuk menonton video saya, dan organ Anda akan tegak seperti saat berusia 27 tahun. Saya dr. Lie Dharmawan bersama Universitas Indonesia menemukan molekul prostakok yang menyebabkan peradangan prostat dan membunuh ereksi pada pria di atas 45 tahun. Sudah 11.840 pria yang terbebas dari molekul ini dengan metode alami ini dan mendapatkan kembali potensi kuat mereka seperti saat berusia 27 tahun. Dengan menggunakan 1 sendok soda kue sehari, dalam 3 hari Anda akan mengecilkan prostat Anda. Bayangkan, Anda akan tidur nyenyak seperti bayi, buang air kecil seperti remaja dan bercinta malam seperti pria sejati. Klik tombol, keterangan lebih lanjut dan tonton video saya yang berdurasi 3 menit sebelum dihapus.” = = = Penjelasan: Artikel disadur dari Tempo. Beredar sebuah postingan di Facebook dengan informasi yang mengklaim bahwa penyakit pada prostat pria dapat disembuhkan oleh soda kue. Dalam postingan tersebutkan bahwa dr. Lie Dharmawan menemukan obat tersebut dari penelitiannya bersama Universitas Indonesia. Namun faktanya audio dalam video yang menunjukkan dokter yang dikenal sebagai pendiri Rumah Sakit Apung tersebut merupakan hasil manipulasi buatan AI, pemeriksaan audio dengan tools dari AI ElevenLabs ditemukan bahwa audio memiliki probabilitas buatan AI sebesar 98%. Dilansir dari Tempo.co, video asli dari dr. Lie Dharmawan ditayangkan pada channel YouTube milik Yayasan Doktor Share pada 2 Oktober 2023, yayasan tersebut diketahui didirikan oleh dr. Lie untuk melaksanakan kegiatan sosialnya. Dalam YouTube tersebut ia tidak menyinggung masalah penyakit prostat, sehingga dapat dipastikan video dalam postingan tersebut telah dimanipulasi. Masih dari Tempo.co, berdasarkan rekomendasi dari artikel yang dipublikasi oleh Siloam Hospital, Universitas Utah, dan layanan medis bedah urologi UGA Amerika Serikat disebutkan bahwa soda kue harus dihindari oleh pria yang mengalami masalah prostat. Selain itu dilansir dari Alodokter.com saat ini belum ada penelitian medis yang menyatakan bahwa soda kue dapat menjadi obat bagi gangguan kesehatan prostat. Dengan demikian, soda kue dapat menjadi obat gangguan kesehatan prostat adalah tidak benar dengan kategori Konten yang Menyesatkan. = = = Referensi: https://cekfakta.tempo.co/fakta/2978/keliru-video-dr-lie-dharmawan-yang-umumkan-penemuan-obat-sakit-prostat-menggunakan-soda-kue https://elevenlabs.io/ai-speech-classifier https://www.alodokter.com/komunitas/topic/baik-atau-tidak-bagi-kanker-prostat https://id.wikipedia.org/wiki/Lie_A._Dharmawan = = =",others
1450,Foto “Kerusakan yang Dialami Kapal Induk Eisenhower Setelah di Hajar Rudal Houthi Gelombang Kedua”,26 Jul 2024,"“Ini lah kerusakan yang di alami kapal induk Eisenhower setelah di hajar rudal Houthi gelombang kedua, menurut informasi yang belum terkonfirmasi. Kapal induk harus balik ke pangkalan militer angkatan laut Amerika karena kerusakan berat yang terjadi…” = = = Penjelasan: Sebuah postingan di Twitter menunjukkan kerusakan kapal induk perang yang diklaim merupakan kapal Eisenhower milik Amerika Serikat setelah diserang oleh rudal milik Houthi gelombang kedua. Setelah ditelusuri dengan Google Lens ditemukan foto yang tersimpan di flickr.com pada penjelasannya menyebut bahwa kapal tersebut merupakan kapal USS Forrestal CVA-59 yang rusak akibat kebakaran selama perang Vietnam di Teluk Tonkin pada tahun 1967. Sebelumnya Pemeriksa Fakta Mafindo telah membuat laporan bantahan mengenai serangan Houthi kepada kapal Eisenhower, dalam laporan tersebut disebutkan bahwa pemerintah Amerika Serikat melalui VOA telah membantah adanya serangan terhadap kapal Eisenhower akhir-akhir ini. Dengan demikian, foto kerusakan kapal Eisenhower setelah diserang Houthi pada gelombang kedua adalah tidak benar dengan kategori Konten yang Menyesatkan. = = = Referensi:",others
1451,Bali Mendadak Hancur Akibat Badai Mengerikan,26 Jul 2024,"“DETIK² BADAI MENGERIKAN MEROBEK BALI HARI INI 22/72024, WARGA SAMPAI TAKBIR”",others
